text,label,label_name
Has my account been frozen? I tried to use my card but the ATM would not dispense cash.,26,declined_cash_withdrawal
Would I be able to top up as much as I can?,60,top_up_limits
Is there a way to reset my PIN?,49,pin_blocked
Why would the app revert my payment?,53,reverted_card_payment?
Unsure how to provide my identity.,68,unable_to_verify_identity
"I'm not sure what is going on here. I've received payment back into my account for an item I've already received, from about 2 weeks ago.",53,reverted_card_payment?
What is the reason for the fee charge on my transfer?,64,transfer_fee_charged
I prefer Mastecard.,73,visa_or_mastercard
Is the 1 pound charge going to be reimbursed on my card?,34,extra_charge_on_statement
where exactly does money come from,70,verify_source_of_funds
Is there a top-up fee if you add money in USD?,57,top_up_by_card_charge
A direct debit payment that I didn't authorise shows up in my app.,28,direct_debit_payment_not_recognised
Please help my find out why there is an odd direct debit in my records.,28,direct_debit_payment_not_recognised
I see an extra 1£ charge on my app. Why did It charge me extra?,34,extra_charge_on_statement
Why did you charge me extra for withdrawing money?,19,cash_withdrawal_charge
I can't use my card because it is not working.,14,card_not_working
I use my card internationally to manage payments and I just noticed that you are adding additional fees. Why? I am a good customer and this has me thinking about leaving.,64,transfer_fee_charged
How do I go about getting an actual card?,43,order_physical_card
"Hi, Could you please help me as someone has stolen my wallet few hours ago. And a withdrawal is made, please help immediately. As i don't want to suffer more.",20,cash_withdrawal_not_recognised
There is a charge for 1£ on my statement. I do not think that I bought anything that costed 1£. What is going on?,34,extra_charge_on_statement
I can't find my card! Can you help?,41,lost_or_stolen_card
Is there a fee that comes with transfers?,64,transfer_fee_charged
Why have I all of a sudden been charged for my ATM withdrawal? I thought the withdrawals were free because this is the first time I've ever had this problem.,19,cash_withdrawal_charge
The app says I got cash from an ATM but I didn't,20,cash_withdrawal_not_recognised
"I tried to get money out of an ATM in Notting Hill earlier, but it didn't work. Is my card actually working? It's the first time I tried using it",26,declined_cash_withdrawal
Do you guys have any age restrictions?,1,age_limit
Can I add a card to back into the app?,13,card_linking
Are there restrictions on disposable virtual cards?,29,disposable_card_limits
"If I get another card, what kind of fees am I looking at?",39,getting_spare_card
Can I get my card fast tracked?,12,card_delivery_estimate
How do you decide what the exchange rates are?,32,exchange_rate
"I know this very late, but I just went through my statements from the last couple months and there's one quite large-ish payment that I definitely haven't made. Is it still possible to dispute it?",28,direct_debit_payment_not_recognised
What is with the need to have all my ID information?,74,why_verify_identity
How do i receive a physical card?,43,order_physical_card
How are exchange rates determined?,32,exchange_rate
I had to pay money for paying with my card.,15,card_payment_fee_charged
where do I go to top up with cash?,58,top_up_by_cash_or_cheque
Can I track history on funds?,70,verify_source_of_funds
What documents do I need to validate my identity?,69,verify_my_identity
Where do I scan my card?,13,card_linking
I have a duplicate payment on my account,63,transaction_charged_twice
I'm being charged for using my card!,15,card_payment_fee_charged
"I need to know this, where do my funds come from?",70,verify_source_of_funds
Can I get a disposable card? How many can I have? How often can I use them?,29,disposable_card_limits
I got declined when attempting a transfer,27,declined_transfer
I just bought an item and changed my mind. I have not received it yet how can I get refunded. Thank you.,52,request_refund
What do I do if I have been charged twice?,63,transaction_charged_twice
I've been waiting for over an hour for a top up to go through. How long is this supposed to take? I really need this money.,47,pending_top_up
I think that somebody is utilizing my card without my authorization!,22,compromised_card
How often can I top up?,60,top_up_limits
I thought crypto top up with something you offered and it does not appear that it's working even though the money has disappeared out of my account. Can you tell me what's going on?,61,top_up_reverted
How many cards can I have?,39,getting_spare_card
I need several disposable cards made per day.,29,disposable_card_limits
Do you know when the withdrawal will show?,46,pending_cash_withdrawal
You can use it anywhere that accepts Mastercard.,10,card_acceptance
"Hello, I tried to take out some money out of the ATM, but it's still showing that it's pending? I really don't want to be charged for this.",46,pending_cash_withdrawal
How can I exchange USD and GBP in the app?,33,exchange_via_app
HOW LONG THE CARD VALIDITY,14,card_not_working
I seem to of forgotten my passcode.,44,passcode_forgotten
Can I use my Apple watch to fill my gas tank?,2,apple_pay_or_google_pay
Can you tell me my code to get into the app?,44,passcode_forgotten
"So, I was just charged for my recent ATM withdrawal and any withdrawal prior to this has been free. What is the issue here?",19,cash_withdrawal_charge
"I deposited a cheque, but my account balance stayed the same.",6,balance_not_updated_after_cheque_or_cash_deposit
Can I top-up automatically?,4,automatic_top_up
What's the problem? I thought you offered crypto top up. This doesn't appear to be working at all. My money has now vanished from my account.,61,top_up_reverted
What currences are available for exchange?,33,exchange_via_app
Can you please explain why the exchange rate for the item I bought is wrong?,17,card_payment_wrong_exchange_rate
My refund is still pending,51,Refund_not_showing_up
"Would you please check my Card. As Withdrawal was working fine so far, but this morning suddenly got declined. Can you please check the problem?",26,declined_cash_withdrawal
How often am I able to top-up?,60,top_up_limits
I asked for a refund but its not here yet,51,Refund_not_showing_up
What is needed for my daughter to open an account?,1,age_limit
My top up doesn't work,59,top_up_failed
What steps do I have to take to change my PIN?,21,change_pin
I used the wrong account.,8,cancel_transfer
I have a disposable virtual card. Is there a limit to how many times I can use it?,29,disposable_card_limits
The refund isn't appearing in my account,51,Refund_not_showing_up
are there any country restrictions?,24,country_support
I don't have a password.,44,passcode_forgotten
"I'm not sure what to do about the PIN, because I don't have one yet.",38,get_physical_card
"Hi, Today i have withdrawn cash from ATM but i got wrong amount and in the app it is showing much more amount than that.",75,wrong_amount_of_cash_received
Is there an issue with my card payment as it has not gone through.,25,declined_card_payment
I tried to transfer but it was declined,27,declined_transfer
I need immediate assistance in canceling a transfer which was a mistake. Please help me quickly so this does not go through.,8,cancel_transfer
"How long is a top up supposed to be pending, because an hour is too long! Can you fix this to go through?",47,pending_top_up
"Why is my transfer not working? I tried multiple times to transfer money, and all that happens is an error message pops up.",7,beneficiary_not_allowed
"I would like to delete my account now, please.",55,terminate_account
I was charged twice for a few things this week when I only bought one. What do I do?,63,transaction_charged_twice
Can I get a few more physical cards?,39,getting_spare_card
What is needed to activate my card?,0,activate_my_card
What are age requirements for opening an account?,1,age_limit
Where can I use this card?,10,card_acceptance
"While doing a transfer, it says declined.",27,declined_transfer
Am I charged a fee to transfer funds?,64,transfer_fee_charged
I have young kids. Can they use this service?,1,age_limit
Where do I get a virtual card?,40,getting_virtual_card
"The transfer keeps failing - I tried to transfer some money to friends this morning but it keeps getting rejected for some reason, I have no idea why",35,failed_transfer
I want to top up my account. Can I do it with Google Pay?,2,apple_pay_or_google_pay
How do you top up with a cheque?,58,top_up_by_cash_or_cheque
Are there any fees when exchanging to foreign currencies?,31,exchange_charge
I want a virtual card that is disposable,37,get_disposable_virtual_card
My last name has changed and I need to update my account details.,30,edit_personal_details
I have been charged twice for the same transaction.,63,transaction_charged_twice
Is the cash withdrawal going to show?,46,pending_cash_withdrawal
"There is an extra $1 charge on my statement, why is that?",34,extra_charge_on_statement
Is there a specific source that the exchange rate for the transfer I'm planning on making is pulled from?,32,exchange_rate
For some reason my card payment didn't work,25,declined_card_payment
why do I have a pending payment?,45,pending_card_payment
"According to the app, I got cash from an ATM but I haven't made any transactions.",20,cash_withdrawal_not_recognised
I've been trying to make a transfer and it hasn't gone through. Now I am receiving an error message. What is the problem?,7,beneficiary_not_allowed
"I need an actual card that I can hold in my hand, how do I do that?",43,order_physical_card
How can I get my Google pay top up to work?,2,apple_pay_or_google_pay
I am afraid to give you all my identify details.,74,why_verify_identity
"I think that someone may be using my card, but I'm not sure,.",22,compromised_card
How long will my top-up stay pending?,47,pending_top_up
Changing my PIN,21,change_pin
When will my transfer from the US get here?,67,transfer_timing
I believe a wrong exchange rate was applied towards a cash transaction I made abroad.,76,wrong_exchange_rate_for_cash_withdrawal
The card has suffered a security breach.,22,compromised_card
What can I do to make my physical card work?,14,card_not_working
let me know how many disposable cards I can have?,29,disposable_card_limits
My card activation is failing.,0,activate_my_card
can i get a virtual card online,37,get_disposable_virtual_card
My Google pay top up isn't working. Help.,2,apple_pay_or_google_pay
I would like to receive a refund for something I bought.,52,request_refund
Something's wrong my card won't work.,14,card_not_working
Am I limited on the amount of disposable cards I can possess?,29,disposable_card_limits
Someone stole my card!,41,lost_or_stolen_card
My card don't work.,14,card_not_working
My cheque is slow to cash,6,balance_not_updated_after_cheque_or_cash_deposit
I made a transfer recently but it has not changed on my dashboard.,48,pending_transfer
What is the first step I need to make for being able to access my account?,74,why_verify_identity
Why did my exchange rate change?,76,wrong_exchange_rate_for_cash_withdrawal
I was using a foreign currecy to make a payment and the applied the wrong rate.,17,card_payment_wrong_exchange_rate
why was i charged a small amount,34,extra_charge_on_statement
Why did I get charged for withdrawing cash?,19,cash_withdrawal_charge
How can I choose between Visa and Mastercard?,73,visa_or_mastercard
What is the verification process used for?,71,verify_top_up
"I was charged a fee for the transfer, but can you tell me why?",64,transfer_fee_charged
"I just went through a old statement and noticed that a very large payment went through and i did not make it. It was from a few months ago, can I still dispute the payment?",28,direct_debit_payment_not_recognised
"I purchased something and the seller hasn't received the money yet, but it has been deducted from my account.",53,reverted_card_payment?
My card payment has not been withdrawn from my account,53,reverted_card_payment?
"I completed a transfer within the UK two days ago, but it is still not showing received. I have verified the account number is correct already. Is there anything else I need to do or is there a problem?",66,transfer_not_received_by_recipient
Why was I unable to finish this transfer?,35,failed_transfer
Is the 1 pound charge I can see an error or an incorrect entry?,34,extra_charge_on_statement
How old do you need to be to use the banks services?,1,age_limit
"How long does the ""pending"" period of a transfer take?",48,pending_transfer
i dont recognize a charge on my card,16,card_payment_not_recognised
Why isn't my refund showing up?,51,Refund_not_showing_up
Top up is not working even though I have my AMEX in apple pay.,2,apple_pay_or_google_pay
Why is checking my identity important?,74,why_verify_identity
I recently bought something in foreign currency and I am unsure of the exchange rate. Is this rate applied correctly?,17,card_payment_wrong_exchange_rate
I want to use a payment card to top up my account. How can I do this?,54,supported_cards_and_currencies
I recently bought something abroad but the exchange rate is incorrect. Why?,17,card_payment_wrong_exchange_rate
Is there a charge for exchanging foreign currencies?,31,exchange_charge
Please tell me why the purchase I made online returned payment. I really wanted this item and I've been trying for 2 weeks.,53,reverted_card_payment?
Are you able to make exchanges to EUR?,36,fiat_currency_support
How do a reverse a duplicated charge?,63,transaction_charged_twice
Why didn't my payment process,45,pending_card_payment
I cancelled my card payment,53,reverted_card_payment?
"I have used all my PIN tries, what now?",49,pin_blocked
"I just noticed that I supposedly made a payment to a seller a while back. The problem is, I don't recognize the seller. There must be a way to see who it is or track the payment. Can you do that, because I don't remember this transaction?",28,direct_debit_payment_not_recognised
I believe my card payment has reverted,53,reverted_card_payment?
With my credit card i would like to transfer money.,62,topping_up_by_card
My card did not work at store.,25,declined_card_payment
"With my new card, how may I activate it?",0,activate_my_card
Why did I get declined during a transfer?,27,declined_transfer
Will my pin number be sent with my card?,38,get_physical_card
How can I investigate a missing refund?,51,Refund_not_showing_up
How much do you charge for exchange rates?,31,exchange_charge
"If someone sends me money, will I be charged?",56,top_up_by_bank_transfer_charge
Can it be delivered on a certain date?,12,card_delivery_estimate
I was supposed to get a refund but I do not see it on my statement. When is it going to be updated?,51,Refund_not_showing_up
Why was my atm withdrawl declined,26,declined_cash_withdrawal
What is the delivery time to the US?,12,card_delivery_estimate
What's the limit for auto top-up?,4,automatic_top_up
I don't know what a pending payment is.,45,pending_card_payment
A payment on my statement is wrong.,16,card_payment_not_recognised
What is not accepted in order for me to top up my account?,58,top_up_by_cash_or_cheque
Why did it cost money to transfer funds?,64,transfer_fee_charged
I need to exchange foreign currency will i be charged?,31,exchange_charge
"I'm not happy, I want to close my account.",55,terminate_account
What flat currencies do you support for holding and exchange?,36,fiat_currency_support
How can disposable cards be used?,37,get_disposable_virtual_card
"Hi! A seller that I requested a refund from a long time ago has yet to send the money into my account, even though I keep checking it. Can the seller be contacted by you guys to see what's going on?",51,Refund_not_showing_up
I'd like to know what you guys look at to decide an exchange rate,32,exchange_rate
I really need to top-up my card today urgently but my card keeps getting declined!! Can you please help me with this problem or let me know if you have any alternatives,59,top_up_failed
The attempted transfer failed.,35,failed_transfer
Will you charge me more if I top up with an international card?,57,top_up_by_card_charge
I didn't make a payment that shows in my app.,16,card_payment_not_recognised
How do I find out what countries you service and what countries you do not?,24,country_support
Is there a fee for european bank cards?,57,top_up_by_card_charge
What do I do now that I can't use this card?,14,card_not_working
I need to know when a payment will actually go through. I completed a payment using my card but it is just showing as pending at this point and it has been a while ago.,45,pending_card_payment
when i travel can it top up automatically,4,automatic_top_up
"If my card expires next month, will I need to order a new one?",9,card_about_to_expire
The payment on my card shows as pending.,45,pending_card_payment
My card was stolen. What do I need to do?,41,lost_or_stolen_card
Do the disposable cards have a transaction limit?,29,disposable_card_limits
I don't know my password anymore.,44,passcode_forgotten
Im not sure if a seller is giving me my money back! I asked them to refund my money for the item but It's been a week now and still nothing has been given back to me. Can you resolve this for me?,51,Refund_not_showing_up
I know I'm getting a new card but would like know when I can expect to receive it.,11,card_arrival
I tried withdrawing but my cash is not showing up?,75,wrong_amount_of_cash_received
"I can't be sure, but I think that someone may be using my card.",22,compromised_card
Please delete this account.,55,terminate_account
How do I order a replacement for stolen card?,22,compromised_card
I tried to get gas but my money was gone!,62,topping_up_by_card
I have a top up card. Where is the verification code?,71,verify_top_up
The transfer was accepted but now it's stuck on pending. When will it go through?,48,pending_transfer
Where are my funds? I topped off my car but it didn't seem to complete.,47,pending_top_up
Please tell me how the exchange rate is determined. I was expecting more money for the transaction.,76,wrong_exchange_rate_for_cash_withdrawal
stop the transaction,8,cancel_transfer
What can I expect if I use bank transfer to top up my account?,65,transfer_into_account
Can you tell me why I was charged $1 for a transaction?,34,extra_charge_on_statement
I was charged a fee for withdrawing cash.,19,cash_withdrawal_charge
Can I use a check to top up?,58,top_up_by_cash_or_cheque
Please provide currency exchange rates,31,exchange_charge
Why did you charge a fee when I withdrew from an ATM?,19,cash_withdrawal_charge
I don't have a virtual card - how do I get one?,40,getting_virtual_card
I haven't been sent my new pin!,38,get_physical_card
Why are there fees for using a card?,15,card_payment_fee_charged
I don't need to transfer anymore and I want to cancel it.,8,cancel_transfer
How do I modify my account details?,30,edit_personal_details
Why was I charged twice for my item!,63,transaction_charged_twice
Can I be charged for exchanging foreign currency?,31,exchange_charge
What do I do if my disposable virtual card doesn't work?,72,virtual_card_not_working
I made a cash withdraw and it shows up as pending why is that?,46,pending_cash_withdrawal
"I transferred money to a receiver within the EU and they received a lesser amount than expected. Now I will have to send additional money to the receiver in order to make up the difference. I'm not sure what went wrong, can you please advise?",64,transfer_fee_charged
Why wont the ATM give me cash?,26,declined_cash_withdrawal
Hello. Can you help figure out why the recent transfer from my UK bank account isn't showing up?,5,balance_not_updated_after_bank_transfer
How do I change my last name?,30,edit_personal_details
Can my PIN changed remotely without visiting a bank?,21,change_pin
My card is showing multiple charges for the same items on my recent statement. I was wondering what actions of needed to take to fix this issue,63,transaction_charged_twice
How can I replace an expired card?,9,card_about_to_expire
I withdrew some cash and the exchange rate seems to be wrong.,76,wrong_exchange_rate_for_cash_withdrawal
How can we correct a mistake on an ATM transaction? The app shows what I should have gotten.,75,wrong_amount_of_cash_received
Why is my PIN blocked?,49,pin_blocked
What is the refund process?,52,request_refund
where do I top up my google pay?,2,apple_pay_or_google_pay
Why is there an uknown charge showing on my account?,16,card_payment_not_recognised
"My card info was stolen, what do I do?",22,compromised_card
How many times can I auto top-up?,4,automatic_top_up
Why is there a fee associated with card use?,15,card_payment_fee_charged
How does a disposable virtual card work?,37,get_disposable_virtual_card
How do I fix a transaction to the wrong account?,8,cancel_transfer
Please give me both a visa and a mastercard.,73,visa_or_mastercard
Are there limits to businesses that will accept this card?,10,card_acceptance
Someone used my card without my permission.,22,compromised_card
"Hello, I'm a brand new customer and tried topping up for the first time today. It has been pending for half an hour and doesn't seem to be working. Please resolve this.",47,pending_top_up
Are there any specific cash machines that I have to go to in order to change my PIN?,21,change_pin
What forms of ID do you need for identity verification?,69,verify_my_identity
"When I top-up, the app reverts it.",61,top_up_reverted
Why did you charge me extra?,34,extra_charge_on_statement
A couple weeks ago there was a debit taken from my account from a transaction I don't recall. Is it possible to trace this transaction to make sure I'm not being scammed?,28,direct_debit_payment_not_recognised
Why hasn't my payment gone through yet?,45,pending_card_payment
What is the charge to make a transfer,56,top_up_by_bank_transfer_charge
How do I return something for a full refund?,52,request_refund
I tried to withdraw cash at an ATM in the city center but my card was declined. The transaction is still showing up as pending - please cancel it!,46,pending_cash_withdrawal
Where'd the rest of my cash go from the ATM,75,wrong_amount_of_cash_received
I don't have the device I used to log onto the platform so I can't access it.,42,lost_or_stolen_phone
I have a transaction showing multiple times.,63,transaction_charged_twice
Are there any limit on the auto top-up?,4,automatic_top_up
Did my transfer fail?,35,failed_transfer
I am not satisfied with your service. Close my account.,55,terminate_account
Can you change the rate for the item I bought in a different currency as it is wrong?,17,card_payment_wrong_exchange_rate
do i need to wait for my card before i get pin,38,get_physical_card
I have been waiting for my top-up to complete and it still hasn't gone through.,47,pending_top_up
I did a transfer. What is the extra fee?,64,transfer_fee_charged
Mastercard is preferred to me.,73,visa_or_mastercard
It shows that the transfer on my account wasn't allowed.,7,beneficiary_not_allowed
My phone is at the hotel. How can I use the app?,42,lost_or_stolen_phone
I was supposed to get a refund but I do not see it.,51,Refund_not_showing_up
My money disappeared! Please help??,61,top_up_reverted
Why do you have the identity check,74,why_verify_identity
Please cancel the transfer I just made. I put in the wrong account number and can't seem to stop it on the app.,8,cancel_transfer
I need to move money to another beneficiary. Why is it not working?,7,beneficiary_not_allowed
"I tried to get some with-drawls but the machine didn't work. The transaction still seems in progress.Seems like something is wrong,I don't want to be charged for Transaction i did not make.",46,pending_cash_withdrawal
who can put money in my account?,70,verify_source_of_funds
I selected to withdrawal 30 pounds but only received 10. I'm still standing in front of the ATM. The app shows i took out 30 pounds also. How do i fix this?,75,wrong_amount_of_cash_received
Can you tell me the countries you operate in?,24,country_support
What is taking so long with my refund?,51,Refund_not_showing_up
How long will this transfer from europe take?,67,transfer_timing
Is it possible for a person who lives in the US to get a card?,24,country_support
"How long do EU transfers take? I bought something online a couple of days ago , sent the money immediately online but the seller says it is still not there yet.",48,pending_transfer
I would like to return my purchases,52,request_refund
Please help. There is a payment in the app that isn't mine.,16,card_payment_not_recognised
"On the card that is coming, what's the tracking info?",11,card_arrival
what is the status of my refund,51,Refund_not_showing_up
"I would like to close my account, as I'm not happy.",55,terminate_account
Is there a fee for currency exchange?,31,exchange_charge
How many payments can I make using a virtual card?,29,disposable_card_limits
I want to know why my top-up was reverted,61,top_up_reverted
Is my card frozen?,14,card_not_working
I lost my passcode.,44,passcode_forgotten
€1 was in my statement as an extra fee.,34,extra_charge_on_statement
How to exchange my currency,33,exchange_via_app
I need to find the card I received in the app.,13,card_linking
how come my transfer declined,27,declined_transfer
How do i verify my card?,71,verify_top_up
How many transactions can I do with a disposable card?,29,disposable_card_limits
Why is my withdrawal from the ATM still showing as pending?,46,pending_cash_withdrawal
My contactless payments don't work.,23,contactless_not_working
"Some cash was withdrawn in the app, but I did not do it.",20,cash_withdrawal_not_recognised
Can I get a new pin number at any ATM using my card?,21,change_pin
How do I deactivate my account?,55,terminate_account
Why can't I get cash out?,26,declined_cash_withdrawal
Why is my card being declined when I try to do a top-up? How can this be immediately resolved?,59,top_up_failed
Which establishments will accept my card?,10,card_acceptance
Why was I charged a fee to transfer money?,64,transfer_fee_charged
Do you have support for flat currencies?,36,fiat_currency_support
I believe my card has been compromised because of a strange withdrawal,20,cash_withdrawal_not_recognised
How long will the $1 charge show as pending?,34,extra_charge_on_statement
What do I do if I can't prove my identity?,68,unable_to_verify_identity
The purchase I made is still pending.,45,pending_card_payment
There is unexpected money in my account.,20,cash_withdrawal_not_recognised
The app says my transfer failed,35,failed_transfer
"I requested a refund from a merchant several days ago, but don't see anything showing up in my account yet. Can you check on your end to see if the money has reached you guys?",51,Refund_not_showing_up
The top-up is broken.,47,pending_top_up
How will I receive my PIN?,38,get_physical_card
I want to use cash to top up.,58,top_up_by_cash_or_cheque
My foreign currency exchange has been applied incorrectly.,17,card_payment_wrong_exchange_rate
Can I choose my card scheme?,73,visa_or_mastercard
"My card has an issue, the payment has been deferred.",53,reverted_card_payment?
I wish to be able to top up with cash.,58,top_up_by_cash_or_cheque
"lost card found, want to put it back in app",13,card_linking
Can you help me transfer money into my friend's bank account? I tried to do it but it keeps rejecting me. I need to get the money in there asap. I have enough and all the account info is correct.,35,failed_transfer
"How long does it take to transfer from china? Is there a way to transfer it quickly, I need it urgently?",67,transfer_timing
"I've used my account frequently over the last month to manage my payments from abroad for my new place. I noticed that my fees have suddenly increased. As a frequent customer, shouldn't I be rewarded rather than suddenly being subject to a new fee?",64,transfer_fee_charged
"I received my card, how do I get it to show in the app?",13,card_linking
Could you tell me the fiat currencies that you work with?,36,fiat_currency_support
Your ATM pin can be changed at any VISA or MasterCard ATM with PIN services. Certain countries don't support ATM pin changes.,21,change_pin
I can't verify identity through the app.,68,unable_to_verify_identity
i need to know about exchange rates,32,exchange_rate
My card is expiring so how fast can I get a new one and how much will it be?,9,card_about_to_expire
"I seem to have a problem here, I bought something about a 2 weeks ago and just now received the payment back into my account and I've already received the item. Can you tell me what is going on here?",53,reverted_card_payment?
How long does a check take to show up in the account balance?,6,balance_not_updated_after_cheque_or_cash_deposit
am i able to receive my salary this way?,50,receiving_money
What do you do with all the identity information you're collecting from me?,74,why_verify_identity
I did not make a direct debit payment as listed on my app,28,direct_debit_payment_not_recognised
I need to cancel a transaction please!,8,cancel_transfer
I do not think the pop up went through yet.,47,pending_top_up
My card was working but now it doesn't.,14,card_not_working
What is identity check?,74,why_verify_identity
what cards can i use to add money to my account,54,supported_cards_and_currencies
I want to find out what happened to my new card?,11,card_arrival
I did a transfer and was charged a fee that should not have been charged!,64,transfer_fee_charged
what is the leadtime for a new card to show up in the mail?,12,card_delivery_estimate
How do I go about getting a virtual card?,40,getting_virtual_card
Hi. Please can you help me fix a double charge on my card? I'm looking at my transactions and this restaurant I went to earlier in the week has charged me twice! Please remove the additional charge for me.,63,transaction_charged_twice
When I was in a restaurant today my card was declined and payment wouldn't go through and I need help. Can you fix this?,14,card_not_working
My account shows I made a debit payment to someone that I can't recall and would like to find out who the payment was made to.,28,direct_debit_payment_not_recognised
Help! I need to transfer something to China.,67,transfer_timing
What is the reason I couldn't do a transfer to a beneficiary?,7,beneficiary_not_allowed
How can I top up with Apple Pay?,2,apple_pay_or_google_pay
Can I make a withdraw in my home currency at an ATM? I'm on vacation and am a bit worried because I don't have cash with me. Is it possible to withdraw here without any additional costs or fees?,76,wrong_exchange_rate_for_cash_withdrawal
Why have I not received a virtual card yet?,40,getting_virtual_card
How do I report a cash withdrawal that wasn't me?,20,cash_withdrawal_not_recognised
How can you assist me on topping up on bank transfers to my account?,65,transfer_into_account
I transferred some money but it hasn't arrived.,66,transfer_not_received_by_recipient
I've lost my card. What can I do about that?,41,lost_or_stolen_card
Help! When will the card arrive at my home?,12,card_delivery_estimate
can i use my mastercard to add money to my account,54,supported_cards_and_currencies
Do I need to order a new card before it expires?,9,card_about_to_expire
When will my transfer finish pending?,48,pending_transfer
How many transactions can I do with my disposable card?,29,disposable_card_limits
Please verify my top-up card,71,verify_top_up
I recently bought an item using my card and I was charged an extra fee why is this?,15,card_payment_fee_charged
I transferred money but the recipient does not see the funds in their account?,66,transfer_not_received_by_recipient
"I need an accurate exchange rate, when I make my withdrawals.",76,wrong_exchange_rate_for_cash_withdrawal
You have declined my payment.,25,declined_card_payment
I transferred money but the balance hasn't changed.,5,balance_not_updated_after_bank_transfer
How do I top-up automatically?,4,automatic_top_up
Is there an extra fee to exchange currencies?,31,exchange_charge
why isnt my cash withdrawal showing,46,pending_cash_withdrawal
I can't get a contactless payment to work.,23,contactless_not_working
What do I do if someone used my card without my permission?,22,compromised_card
"There are a few transaction that I don't recognize, I think someone managed to get my card details and use it.",22,compromised_card
Why is my payment still pending?,45,pending_card_payment
Which credit card top-ups do you accept?,54,supported_cards_and_currencies
How can I prove the source of my funds?,70,verify_source_of_funds
How can I get my money that I didn't get from the ATM?,75,wrong_amount_of_cash_received
Reverted top up,61,top_up_reverted
Is the EUR accepted for exchanges?,36,fiat_currency_support
What's the process to receive a second card?,39,getting_spare_card
I am not sure but someone else might be using my card,22,compromised_card
"Hearing about your verification results from us may take anywhere from 10 minutes to approximately one hour. If this verification has in fact, failed, double-check to make sure that your images are clear. Also make sure that your document photos have no blur or glare. They need to be readable. You must also be 18 years of age or older and be a resident of Switzerland or the European Economic Area to open an account.",68,unable_to_verify_identity
What do I need to do to link my new card for my account?,13,card_linking
What limits are the to top-ups?,60,top_up_limits
Is there a top-up limit?,60,top_up_limits
"I want to add money to my card, what payments do you accept?",54,supported_cards_and_currencies
Says that my top-up is incomplete?,47,pending_top_up
What forms of ID work for verification?,69,verify_my_identity
How can I fix my contactless?,23,contactless_not_working
How do I switch to a different currency?,33,exchange_via_app
I noticed that the exchange rate applied to a recent purchase I made abroad was incorrect.,17,card_payment_wrong_exchange_rate
What do you charge to top up US cards?,57,top_up_by_card_charge
"I tried to withdraw $100, all it gave me was $20.",75,wrong_amount_of_cash_received
"Can Google Pay be used for top up, please help?",2,apple_pay_or_google_pay
"Hi, I tried to top up my card today and it did not work. I have tried it in the past and it worked just fine but it won't do it anymore. Can you help me out?",59,top_up_failed
I was charged an extra pound.,34,extra_charge_on_statement
How do i activate my card,0,activate_my_card
Would I be charged any fees if I added money to my account using an international card?,57,top_up_by_card_charge
I sent a cheque a few days ago and i noticed that no money has been put on my account. Can you please tell me the situation of my account?,6,balance_not_updated_after_cheque_or_cash_deposit
What do I do if my payment was reverted?,53,reverted_card_payment?
Can you tell me why I can't make any transactions?,14,card_not_working
How can I know where my card will be accepted?,10,card_acceptance
I got a message that my transfer was declined.,27,declined_transfer
Is there any fees associated with receiving money with this account?,56,top_up_by_bank_transfer_charge
I just moved. How do I give you my new address?,30,edit_personal_details
What fiat currencies do you support?,36,fiat_currency_support
Can you track my card for me?,11,card_arrival
How long does it take for money to transfer?,5,balance_not_updated_after_bank_transfer
My top up has failed,59,top_up_failed
What are the steps I need to do if I have a stolen card?,41,lost_or_stolen_card
An extra fee of €1 was in my statement,34,extra_charge_on_statement
I tried to get cash in the ATM but it was not approved,26,declined_cash_withdrawal
How long to UK transfers usually take? I made a transfer but it didn't pop up in my history yet. I just want to make sure it went through.,5,balance_not_updated_after_bank_transfer
I bough an item and the exchange rate was incorrect.,17,card_payment_wrong_exchange_rate
How many disposable cards am I allowed to have?,29,disposable_card_limits
How can I solve my issue with holding multiple currencies?,36,fiat_currency_support
How long will my transaction take?,66,transfer_not_received_by_recipient
Are there any restrictions on the disposable cards?,29,disposable_card_limits
What if I need my salary in another currency?,50,receiving_money
A duplicated payment was made for something.,63,transaction_charged_twice
What's the tracking on the card you sent?,11,card_arrival
My address details have changed and I want to update them,30,edit_personal_details
I'm supposed to have a refund but it isn't there,51,Refund_not_showing_up
What are the steps for making a transfer for topping up?,65,transfer_into_account
Are cards available in the EU?,24,country_support
Will be Apple Watch be able to let me top up?,2,apple_pay_or_google_pay
What fiduciary currencies are supported for tenure and exchange?,36,fiat_currency_support
Will the transfer show up in my account soon?,67,transfer_timing
Why was there an extra charge with the withdrawal of my money?,19,cash_withdrawal_charge
Where do I order a virtual card?,40,getting_virtual_card
"I need a refund and cancel a transaction on an item I purchased and i need it as soon as possible, please!",52,request_refund
I need to reset my passcode. Where do I go to do that?,44,passcode_forgotten
When will I get a virtual card? I haven't gotten one yet,40,getting_virtual_card
Will my employer be able to pay me with this service,50,receiving_money
Why is my cash withdrawal still showing as pending?,46,pending_cash_withdrawal
Are you ripping people off with the exchange rate? It can't be that atrocious between banks.,17,card_payment_wrong_exchange_rate
I am waiting for a payment to be processed,45,pending_card_payment
"If I order a new card, how much will it be and how long will it take me to get it?",9,card_about_to_expire
Can I convert currency with the app?,33,exchange_via_app
What's my pin number?,38,get_physical_card
